season,product_a,commodity_a,product_b,commodity_b,co_basket_count,seasonal_support,confidence_a_to_b,seasonal_lift
Summer,840361,EGGS,1029743,FLUID MILK PRODUCTS,217,0.003495827560653414,0.04065192956163357,3.4693259878458758
Summer,1082185,TROPICAL FRUIT,1101010,DELI MEATS,147,0.0023681412507652157,0.004936530324400564,3.46397671795546
Summer,971922,CHEESES,1082185,TROPICAL FRUIT,94,0.0015143216161355802,0.08370436331255565,3.461647549755043
Summer,849843,BAKED BREAD/BUNS/ROLLS,995785,PEPPERS-ALL,67,0.0010793568966072753,0.01451473136915078,3.454719999860059
Summer,849843,BAKED BREAD/BUNS/ROLLS,904360,VEGETABLES SALAD,63,0.001014917678899378,0.013648180242634315,3.4491224584885467
Summer,981760,EGGS,995785,PEPPERS-ALL,132,0.002126494184360602,0.014464168310322156,3.442685246605127
Summer,844165,SOFT DRINKS,1029743,FLUID MILK PRODUCTS,122,0.0019653961400908594,0.04033057851239669,3.4419011753373145
Summer,944534,BEEF,1082185,TROPICAL FRUIT,71,0.0011437961143151722,0.08313817330210772,3.438232399280219
Summer,981760,EGGS,1126899,FLUID MILK PRODUCTS,114,0.0018365177046750652,0.012491781722550954,3.430749897136927
Summer,994928,EGGS,1106523,FLUID MILK PRODUCTS,89,0.001433772594000709,0.027367773677736778,3.4299910430051392
Summer,965766,CHEESE,1082185,TROPICAL FRUIT,179,0.002883654992428392,0.08267898383371824,3.4192423247462504
Summer,916122,CHICKEN,1082185,TROPICAL FRUIT,364,0.005863968811418629,0.08244620611551529,3.4096156531371973
Summer,857849,MARGARINES,1082185,TROPICAL FRUIT,136,0.002190933402068499,0.08242424242424243,3.40870733061888
Summer,840361,EGGS,1106523,FLUID MILK PRODUCTS,145,0.002335921641911267,0.02716373173473211,3.404418555993793
Summer,1034686,CHEESE,1082185,TROPICAL FRUIT,64,0.0010310274833263524,0.08226221079691516,3.4020064089043704
Summer,865178,VEGETABLES - ALL OTHERS,1082185,TROPICAL FRUIT,93,0.0014982118117086059,0.08193832599118943,3.3886119453450836
Summer,962229,BAKED BREAD/BUNS/ROLLS,1106523,FLUID MILK PRODUCTS,79,0.0012726745497309662,0.0270362765229295,3.3884446503332493
Summer,908318,POTATOES,1082185,TROPICAL FRUIT,96,0.0015465412249895285,0.08191126279863481,3.3874927296854955
Summer,990797,CRACKERS/MISC BKD FD,1082185,TROPICAL FRUIT,98,0.0015787608338434771,0.08187134502923976,3.3858419047684944
Summer,933835,DELI MEATS,1106523,FLUID MILK PRODUCTS,64,0.0010310274833263524,0.026992830029523407,3.3829995204155714
Summer,1029743,FLUID MILK PRODUCTS,1055646,VEGETABLES SALAD,84,0.0013532235718658376,0.0058212058212058215,3.378297185817632
Summer,1026118,TOMATOES,1082185,TROPICAL FRUIT,168,0.0027064471437316753,0.08167233835683034,3.377611856385489
Summer,899624,POTATOES,995242,FLUID MILK PRODUCTS,89,0.001433772594000709,0.034309946029298384,3.368864275151137
Summer,819978,CHEESES,1082185,TROPICAL FRUIT,76,0.0012243451364500435,0.08137044967880086,3.365127056773582
Summer,1004906,POTATOES,1133018,FLUID MILK PRODUCTS,72,0.0011599059187421465,0.019983347210657785,3.364218385093805
Summer,1042438,COOKIES/CONES,1082185,TROPICAL FRUIT,99,0.0015948706382704514,0.08114754098360656,3.3559085249312557
Summer,832678,CRACKERS/MISC BKD FD,1082185,TROPICAL FRUIT,108,0.0017398588781132197,0.0811419984973704,3.3556793118635055
Summer,845208,ONIONS,995242,FLUID MILK PRODUCTS,93,0.0014982118117086059,0.03416605437178545,3.3547356762873073
Summer,840361,EGGS,849843,BAKED BREAD/BUNS/ROLLS,67,0.0010793568966072753,0.012551517422255526,3.348580232161098
Summer,995242,FLUID MILK PRODUCTS,1071939,CHEESE,72,0.0011599059187421465,0.00574071121033328,3.34260920095321
Summer,1082185,TROPICAL FRUIT,1137688,SQUASH,106,0.0017076392692592713,0.0035596749277990464,3.338688410718842
Summer,938700,VEGETABLES - SHELF STABLE,1082185,TROPICAL FRUIT,175,0.0028192157747204947,0.08071955719557196,3.3382089812927385
Summer,870515,ONIONS,1082185,TROPICAL FRUIT,77,0.0012404549408770178,0.08071278825995808,3.3379290476255443
Summer,916122,CHICKEN,1127831,BERRIES,63,0.001014917678899378,0.014269535673839184,3.3338580267650104
Summer,823704,BREAKFAST SAUSAGE/SANDWICHES,1082185,TROPICAL FRUIT,79,0.0012726745497309662,0.08061224489795918,3.3337710125012823
Summer,979707,ONIONS,1029743,FLUID MILK PRODUCTS,107,0.0017237490736862454,0.039022611232676876,3.3302763416894012
Summer,916122,CHICKEN,995242,FLUID MILK PRODUCTS,149,0.0024003608596191643,0.03374858437146093,3.3137446537762356
Summer,1055646,VEGETABLES SALAD,1082185,TROPICAL FRUIT,170,0.0027386667525856234,0.08011310084825636,3.3131285906698578
Summer,995242,FLUID MILK PRODUCTS,1096036,CHEESE,105,0.001691529464832297,0.008371870515069367,3.301268092920287
Summer,923746,EGGS,995242,FLUID MILK PRODUCTS,163,0.002625898121596804,0.0335598105826642,3.295209116803395
Summer,923746,EGGS,1082185,TROPICAL FRUIT,386,0.006218384508812063,0.07947292567428454,3.2866537363767945
Summer,995242,FLUID MILK PRODUCTS,1038217,CRACKERS/MISC BKD FD,74,0.001192125527596095,0.005900175410620316,3.2848086575822966
Summer,1030819,VEGETABLES - SHELF STABLE,1082185,TROPICAL FRUIT,73,0.0011760157231691208,0.07917570498915401,3.2743619846006444
Summer,1082185,TROPICAL FRUIT,5585510,TOMATOES,118,0.0019009569223829622,0.003962656995097052,3.2707544022605655
Summer,860776,VEGETABLES - ALL OTHERS,923746,EGGS,63,0.001014917678899378,0.012846655791190865,3.257258758101231
Summer,840361,EGGS,1082185,TROPICAL FRUIT,420,0.006766117859329188,0.07868115399025852,3.253909511326785
Summer,904360,VEGETABLES SALAD,951590,BAKED BREAD/BUNS/ROLLS,79,0.0012726745497309662,0.016211779191463164,3.2526255700948745
Summer,976998,PAPER TOWELS,1082185,TROPICAL FRUIT,123,0.0019815059445178335,0.07859424920127796,3.2503155081239505
Summer,840361,EGGS,860776,VEGETABLES - ALL OTHERS,69,0.0011115765054612236,0.0129261895841139,3.2460136052939976
Summer,826249,BAKED BREAD/BUNS/ROLLS,840361,EGGS,77,0.0012404549408770178,0.013987284287011808,3.2268970381809843
Summer,951590,BAKED BREAD/BUNS/ROLLS,1098066,BAKED BREAD/BUNS/ROLLS,81,0.0013048941585849148,0.013196480938416423,3.2244665376955455
Summer,995785,PEPPERS-ALL,1106523,FLUID MILK PRODUCTS,133,0.002142603988787576,0.025705450328565905,3.221652788480889
Summer,1006184,SALAD MIX,1082185,TROPICAL FRUIT,136,0.002190933402068499,0.07789232531500573,3.221286996289319
Summer,1069621,SHORTENING/OIL,1082185,TROPICAL FRUIT,63,0.001014917678899378,0.07787391841779975,3.220525767267437
Summer,883404,BAKED BREAD/BUNS/ROLLS,1133018,FLUID MILK PRODUCTS,132,0.002126494184360602,0.019119351100811123,3.218763693907464
Summer,1029743,FLUID MILK PRODUCTS,5978648, ,108,0.0017398588781132197,0.007484407484407485,3.2148447682866674
Summer,1022003,SOUP,1082185,TROPICAL FRUIT,134,0.0021587137932145505,0.0777262180974478,3.2144175259307795
Summer,859075,CHEESE,995242,FLUID MILK PRODUCTS,114,0.0018365177046750652,0.032721010332950634,3.2128480372250463
Summer,1082185,TROPICAL FRUIT,5978656, ,379,0.006105615877823243,0.012727516958828665,3.2072411939276413
Summer,834484,ONIONS,1082185,TROPICAL FRUIT,256,0.0041241099333054095,0.07752877044215627,3.206251951699092
Summer,1040807,CHEESES,1082185,TROPICAL FRUIT,93,0.0014982118117086059,0.0775,3.2050621316388908
Summer,910032,HOT DOGS,1082185,TROPICAL FRUIT,136,0.002190933402068499,0.0771850170261067,3.1920358090358407
Summer,981760,EGGS,1070820,FLUID MILK PRODUCTS,105,0.001691529464832297,0.011505588428665352,3.191215557471961
Summer,1029743,FLUID MILK PRODUCTS,1071939,CHEESE,79,0.0012726745497309662,0.005474705474705474,3.1877236498710797
Summer,907631,FROZEN PIZZA,1082185,TROPICAL FRUIT,66,0.001063247092180301,0.07701283547257877,3.1849151306232066
Summer,1057260,FLUID MILK PRODUCTS,1082185,TROPICAL FRUIT,80,0.0012887843541579405,0.07699711260827719,3.1842649015009625
Summer,923746,EGGS,951590,BAKED BREAD/BUNS/ROLLS,77,0.0012404549408770178,0.015853407453160388,3.180724203450505
Summer,860776,VEGETABLES - ALL OTHERS,1082185,TROPICAL FRUIT,377,0.006073396268969295,0.07687601957585645,3.1792570215962273
Summer,896369,PNT BTR/JELLY/JAMS,1082185,TROPICAL FRUIT,106,0.0017076392692592713,0.07675597393193338,3.1742924571135687
Summer,1029743,FLUID MILK PRODUCTS,1098066,BAKED BREAD/BUNS/ROLLS,187,0.003012533427844186,0.01295911295911296,3.1664673551895257
Summer,908531,FLUID MILK PRODUCTS,5978656, ,63,0.001014917678899378,0.012529832935560859,3.1574262657796917
Summer,981760,EGGS,1096036,CHEESE,73,0.0011760157231691208,0.007999123383738769,3.1542832334227224
Summer,845208,ONIONS,1029743,FLUID MILK PRODUCTS,100,0.0016109804426974257,0.036737692872887584,3.1352763323121193
Summer,995876,FROZEN BREAD/DOUGH,1082185,TROPICAL FRUIT,66,0.001063247092180301,0.07568807339449542,3.130128746495514
Summer,961554,CARROTS,1029743,FLUID MILK PRODUCTS,176,0.002835325579147469,0.036620890553474825,3.1253081628660664
Summer,1029743,FLUID MILK PRODUCTS,1070015,REFRGRATD JUICES/DRNKS,70,0.001127686309888198,0.004851004851004851,3.1228204514310045
Summer,859075,CHEESE,1082185,TROPICAL FRUIT,263,0.00423687856429423,0.07548794489092997,3.1218523040666213
Summer,1106523,FLUID MILK PRODUCTS,5568378,BAG SNACKS,67,0.0010793568966072753,0.006818644412782414,3.11927211886293
Summer,904360,VEGETABLES SALAD,1082185,TROPICAL FRUIT,367,0.005912298224699552,0.0753129489021137,3.11461523288025
Summer,873627,BAKED BREAD/BUNS/ROLLS,1082185,TROPICAL FRUIT,93,0.0014982118117086059,0.07518189167340339,3.109195277256806
Summer,951590,BAKED BREAD/BUNS/ROLLS,995242,FLUID MILK PRODUCTS,194,0.0031253020588330057,0.03160638644509612,3.10340407037017
Summer,826249,BAKED BREAD/BUNS/ROLLS,1029743,FLUID MILK PRODUCTS,200,0.0032219608853948515,0.03633060853769301,3.100534850700668
Summer,849843,BAKED BREAD/BUNS/ROLLS,1082185,TROPICAL FRUIT,346,0.005573992331733093,0.07495667244367418,3.0998811917791036
Summer,860776,VEGETABLES - ALL OTHERS,1127831,BERRIES,65,0.0010471372877533267,0.013254486133768352,3.0967072789005705
Summer,861272,EGGS,1082185,TROPICAL FRUIT,92,0.0014821020072816316,0.07479674796747968,3.0932674126491264
Summer,840361,EGGS,995242,FLUID MILK PRODUCTS,168,0.0027064471437316753,0.03147246159610341,3.0902541039160902
Summer,847982,SALAD MIX,1029743,FLUID MILK PRODUCTS,90,0.001449882398427683,0.03617363344051447,3.0871382471455906
Summer,883404,BAKED BREAD/BUNS/ROLLS,961554,CARROTS,83,0.0013371137674388633,0.012022016222479722,3.0805184853173544
Summer,1006184,SALAD MIX,1029743,FLUID MILK PRODUCTS,63,0.001014917678899378,0.03608247422680412,3.07935851731315
Summer,826249,BAKED BREAD/BUNS/ROLLS,904360,VEGETABLES SALAD,67,0.0010793568966072753,0.012170753860127156,3.075752205013249
Summer,854852,TOMATOES,951590,BAKED BREAD/BUNS/ROLLS,63,0.001014917678899378,0.01532101167315175,3.07390778885373
Summer,883404,BAKED BREAD/BUNS/ROLLS,995242,FLUID MILK PRODUCTS,216,0.0034797177562264393,0.031286210892236384,3.071966306495961
Summer,1082185,TROPICAL FRUIT,5568729,BAG SNACKS,67,0.0010793568966072753,0.002249983209080529,3.0684694433580644
Summer,849843,BAKED BREAD/BUNS/ROLLS,1106523,FLUID MILK PRODUCTS,113,0.001820407900248091,0.024480069324090123,3.0680763259190225
Summer,1068719,SUGARS/SWEETNERS,1082185,TROPICAL FRUIT,231,0.003721364822631053,0.0741097208854668,3.0648549676946772
Summer,1077555,MILK BY-PRODUCTS,1082185,TROPICAL FRUIT,105,0.001691529464832297,0.07404795486600846,3.0623005944045096
Summer,844179,BEEF,1082185,TROPICAL FRUIT,291,0.004687953088249508,0.07383912712509515,3.0536643894440325
Summer,1051211,PNT BTR/JELLY/JAMS,1082185,TROPICAL FRUIT,73,0.0011760157231691208,0.07381193124368049,3.052539686351663
Summer,840361,EGGS,951590,BAKED BREAD/BUNS/ROLLS,81,0.0013048941585849148,0.015174222555264143,3.0444569782663073
Summer,859075,CHEESE,1133018,FLUID MILK PRODUCTS,63,0.001014917678899378,0.018082663605051664,3.044236218802054
Summer,1024306,MELONS,1082185,TROPICAL FRUIT,191,0.003076972645552083,0.07357473035439137,3.0427300916697058
Summer,826249,BAKED BREAD/BUNS/ROLLS,923746,EGGS,66,0.001063247092180301,0.011989100817438692,3.0398264166258
Summer,918335,CHEESE,1082185,TROPICAL FRUIT,70,0.001127686309888198,0.07345225603357818,3.0376650876989117
Summer,849843,BAKED BREAD/BUNS/ROLLS,1029743,FLUID MILK PRODUCTS,164,0.002642007926023778,0.03552859618717504,3.032089334824065
Summer,1056509,MILK BY-PRODUCTS,1082185,TROPICAL FRUIT,128,0.0020620549666527047,0.07310108509423187,3.0231421886094805
Summer,981760,EGGS,5978648, ,64,0.0010310274833263524,0.007012930089853167,3.0123268484104258
Summer,951412,VEGETABLES - ALL OTHERS,1082185,TROPICAL FRUIT,98,0.0015787608338434771,0.07280832095096583,3.0110347399761426
Summer,822407,MEAT - SHELF STABLE,1082185,TROPICAL FRUIT,77,0.0012404549408770178,0.07277882797731569,3.0098150391632985
Summer,1098066,BAKED BREAD/BUNS/ROLLS,1106523,FLUID MILK PRODUCTS,121,0.001949286335663885,0.02400793650793651,3.008904127639955
Summer,999971,BAKED BREAD/BUNS/ROLLS,1029743,FLUID MILK PRODUCTS,78,0.001256564745303992,0.0351985559566787,3.0039229682814974
Summer,916122,CHICKEN,1029743,FLUID MILK PRODUCTS,155,0.0024970196861810096,0.035107587768969425,2.9961595410324033
Summer,883404,BAKED BREAD/BUNS/ROLLS,981760,EGGS,153,0.002464800077327061,0.022161066048667438,2.9904769526318113
Summer,938700,VEGETABLES - SHELF STABLE,995242,FLUID MILK PRODUCTS,66,0.001063247092180301,0.03044280442804428,2.9891529466549978
Summer,953476,PAPER TOWELS,1082185,TROPICAL FRUIT,129,0.0020781647710796792,0.07222844344904815,2.987053534526005
Summer,962229,BAKED BREAD/BUNS/ROLLS,1082185,TROPICAL FRUIT,211,0.003399168734091568,0.07221081451060918,2.9863244784871434
Summer,933835,DELI MEATS,995242,FLUID MILK PRODUCTS,72,0.0011599059187421465,0.030366933783213833,2.981703272887405
Summer,847982,SALAD MIX,1082185,TROPICAL FRUIT,179,0.002883654992428392,0.07194533762057878,2.975345511686348
Summer,833025,MILK BY-PRODUCTS,1106523,FLUID MILK PRODUCTS,64,0.0010310274833263524,0.023642408570373107,2.963092671926605
Summer,849843,BAKED BREAD/BUNS/ROLLS,1133018,FLUID MILK PRODUCTS,81,0.0013048941585849148,0.017547660311958407,2.9541678285701045
Summer,985999,CHICKEN,1082185,TROPICAL FRUIT,77,0.0012404549408770178,0.0711645101663586,2.9430538922687335
Summer,1082185,TROPICAL FRUIT,6034857,TOMATOES,161,0.0025936785127428554,0.0054066760695815706,2.942226295062857
Summer,826249,BAKED BREAD/BUNS/ROLLS,995785,PEPPERS-ALL,68,0.0010954667010342495,0.012352406902815622,2.9400549061669152
Summer,951590,BAKED BREAD/BUNS/ROLLS,1082185,TROPICAL FRUIT,436,0.007023874730160776,0.07103290974258716,2.9376114724656697
Summer,981760,EGGS,1082185,TROPICAL FRUIT,646,0.01040693365982537,0.0707867630944554,2.927431920197838
Summer,962568,VEGETABLES - ALL OTHERS,1106523,FLUID MILK PRODUCTS,73,0.0011760157231691208,0.02331523474928138,2.9220881207685667
Summer,860776,VEGETABLES - ALL OTHERS,981760,EGGS,106,0.0017076392692592713,0.02161500815660685,2.91679035572245
Summer,1049788,COUPON/MISC ITEMS,1082185,TROPICAL FRUIT,68,0.0010954667010342495,0.0703205791106515,2.9081525829995614
Summer,1029743,FLUID MILK PRODUCTS,1082185,TROPICAL FRUIT,1014,0.016335341688951895,0.07027027027027027,2.906072028687399
Summer,866140,DRY NOODLES/PASTA,1082185,TROPICAL FRUIT,65,0.0010471372877533267,0.07027027027027027,2.906072028687399
Summer,860975,REFRGRATD JUICES/DRNKS,1082185,TROPICAL FRUIT,84,0.0013532235718658376,0.07017543859649122,2.902150204087281
Summer,981760,EGGS,1106523,FLUID MILK PRODUCTS,211,0.003399168734091568,0.02312075388998466,2.897713920174883
Summer,1013321,VEGETABLES - SHELF STABLE,1082185,TROPICAL FRUIT,133,0.002142603988787576,0.07003686150605581,2.8964192597664136
Summer,883404,BAKED BREAD/BUNS/ROLLS,995785,PEPPERS-ALL,84,0.0013532235718658376,0.01216685979142526,2.8958919588595378
Summer,995785,PEPPERS-ALL,1133018,FLUID MILK PRODUCTS,89,0.001433772594000709,0.01720139157325087,2.8958731072372426
Summer,1065593,BATH TISSUES,1106523,FLUID MILK PRODUCTS,74,0.001192125527596095,0.023088923556942278,2.8937246385286355
Summer,826249,BAKED BREAD/BUNS/ROLLS,908531,FLUID MILK PRODUCTS,65,0.0010471372877533267,0.011807447774750226,2.891951733507052
Summer,834484,ONIONS,1106523,FLUID MILK PRODUCTS,76,0.0012243451364500435,0.02301635372501514,2.8846294933979615
Summer,904360,VEGETABLES SALAD,1106523,FLUID MILK PRODUCTS,112,0.0018042980958211166,0.022983788220808536,2.880548073072914
Summer,1029743,FLUID MILK PRODUCTS,1065593,BATH TISSUES,108,0.0017398588781132197,0.007484407484407485,2.8758065368729717
Summer,1070702,BEEF,1082185,TROPICAL FRUIT,66,0.001063247092180301,0.06947368421052631,2.8731287020464085
Summer,908846,CITRUS,1082185,TROPICAL FRUIT,104,0.0016754196604053227,0.06947227788911156,2.873070542723681
Summer,849843,BAKED BREAD/BUNS/ROLLS,995242,FLUID MILK PRODUCTS,135,0.0021748235976415246,0.029246100519930675,2.8716496127664803
Summer,1082185,TROPICAL FRUIT,1122358,REFRGRATD JUICES/DRNKS,88,0.0014176627895737346,0.0029552018268520384,2.87010753621881
Summer,916122,CHICKEN,1106523,FLUID MILK PRODUCTS,101,0.0016270902471243998,0.02287655719139298,2.867108855299538
Summer,854852,TOMATOES,1106523,FLUID MILK PRODUCTS,94,0.0015143216161355802,0.022859922178988325,2.865023996508315
Summer,1082185,TROPICAL FRUIT,1101173,DINNER MXS:DRY,93,0.0014982118117086059,0.0031231110215595406,2.8531710370672623
Summer,1076056,COUPON/MISC ITEMS,1082185,TROPICAL FRUIT,77,0.0012404549408770178,0.06875,2.843200278066758
Summer,1071939,CHEESE,1082185,TROPICAL FRUIT,145,0.002335921641911267,0.06855791962174941,2.8352566710143474
Summer,1038217,CRACKERS/MISC BKD FD,1082185,TROPICAL FRUIT,151,0.002432580468473113,0.06826401446654612,2.8231020351016314
Summer,834484,ONIONS,1029743,FLUID MILK PRODUCTS,109,0.001755968682540194,0.033010296789824346,2.8171720691833464
Summer,981760,EGGS,995242,FLUID MILK PRODUCTS,259,0.0041724393465863326,0.028380451457374535,2.78665227120339
Summer,1082185,TROPICAL FRUIT,12810393,PORK,96,0.0015465412249895285,0.003223856538384042,2.782159410785845
Summer,826249,BAKED BREAD/BUNS/ROLLS,1106523,FLUID MILK PRODUCTS,122,0.0019653961400908594,0.022161671207992735,2.7775125092939636
Summer,840361,EGGS,1133018,FLUID MILK PRODUCTS,88,0.0014176627895737346,0.016485575121768452,2.7753646237963197
Summer,1029743,FLUID MILK PRODUCTS,1037863,VEGETABLES - ALL OTHERS,65,0.0010471372877533267,0.0045045045045045045,2.775009712236034
Summer,951590,BAKED BREAD/BUNS/ROLLS,1133018,FLUID MILK PRODUCTS,101,0.0016270902471243998,0.01645487129358097,2.7701956006996284
Summer,1018740,DELI MEATS,1082185,TROPICAL FRUIT,69,0.0011115765054612236,0.06692531522793405,2.7677392707748
Summer,981760,EGGS,1133018,FLUID MILK PRODUCTS,150,0.0024164706640461384,0.01643655489809336,2.767112015462456
Summer,847270,CITRUS,1082185,TROPICAL FRUIT,115,0.0018526275091020395,0.06689936009307737,2.7666658795509207
Summer,1029743,FLUID MILK PRODUCTS,8090521,SOFT DRINKS,82,0.001321003963011889,0.005682605682605682,2.760576798727393
Summer,962229,BAKED BREAD/BUNS/ROLLS,995242,FLUID MILK PRODUCTS,82,0.001321003963011889,0.02806297056810404,2.7554790940438205
Summer,908531,FLUID MILK PRODUCTS,951590,BAKED BREAD/BUNS/ROLLS,69,0.0011115765054612236,0.013723150357995227,2.753323323091927
Summer,1082185,TROPICAL FRUIT,1106523,FLUID MILK PRODUCTS,651,0.010487482681960241,0.021861777150916785,2.7399269189666886
Summer,1044078,BEEF,1133018,FLUID MILK PRODUCTS,66,0.001063247092180301,0.016264169541646133,2.7380907519390254
Summer,1002558,CHEESE,1082185,TROPICAL FRUIT,63,0.001014917678899378,0.0660377358490566,2.7310328571481723
Summer,994928,EGGS,1029743,FLUID MILK PRODUCTS,104,0.0016754196604053227,0.03198031980319803,2.7292715447772853
Summer,1029743,FLUID MILK PRODUCTS,5568378,BAG SNACKS,86,0.001385443180719786,0.00595980595980596,2.726385985080269
Summer,847982,SALAD MIX,995242,FLUID MILK PRODUCTS,69,0.0011115765054612236,0.027733118971061094,2.72309124766159
Summer,1050851,BEEF,1082185,TROPICAL FRUIT,64,0.0010310274833263524,0.06584362139917696,2.7230051297609057
Summer,995785,PEPPERS-ALL,1029743,FLUID MILK PRODUCTS,165,0.002658117730450752,0.031890220332431385,2.721582255762161
